"name","nsmi_code","uuid","parent_uuid"
"Other U.S. Treaty Obligations","2321899","b2214c90-4d57-436e-b419-224bd70caba6","53e49fa4-6b47-4678-8b19-fede02310f51"
"Treaty Power","2321840","73182b19-f752-4fa5-affe-56d391d173f1","53e49fa4-6b47-4678-8b19-fede02310f51"
"Worker's Rights","1852000","2a713dc2-16d6-4002-90a1-8ae5d2e53943","f533d7b5-7d0b-4ac8-8b82-5ae109f7aa7b"
"Immigration","1810000","d2860630-37b6-437a-b0f1-9a9c43712e27",""
"Border Searches","1810200","a7b085d1-3c2e-4a88-9472-2b103c85d99e","d2860630-37b6-437a-b0f1-9a9c43712e27"
"Deferred Action","1810300","af341d51-1dd3-4ef2-a66e-4cb369ee827a","d2860630-37b6-437a-b0f1-9a9c43712e27"
"Deportation/Removal","1810500","21ec3496-529c-4a12-8807-1576aa64a671","d2860630-37b6-437a-b0f1-9a9c43712e27"
"Consequence of Criminal Conviction","1810501","48a37cc8-f4d8-4c5e-9f8c-13923a1d8841","21ec3496-529c-4a12-8807-1576aa64a671"
"HIV Waiver of Inadmissibility/Deportation/Removal","1810502","072fb0fd-37fe-48f8-9b17-e26adfe40970","21ec3496-529c-4a12-8807-1576aa64a671"
"Other Deportation/Removal","1810599","1f709e42-a252-4744-aaae-5198eeea7ca1","21ec3496-529c-4a12-8807-1576aa64a671"
"Waiver of Inadmissibility/Deportation/Removal","1810503","80f1cf09-6c87-4cc9-9569-512b2f48a6b8","21ec3496-529c-4a12-8807-1576aa64a671"
"Withholding of Removal","1810504","185d9127-1760-4656-8923-fb3bf5cd24f9","21ec3496-529c-4a12-8807-1576aa64a671"
"Detention","1810400","71ca4678-5c7e-41b2-a135-433fb643a198","d2860630-37b6-437a-b0f1-9a9c43712e27"
"Bond Hearings","1810401","abe45d09-93cf-4890-a027-6655b2e295c5","71ca4678-5c7e-41b2-a135-433fb643a198"
"Other Detention","1810499","4d33c098-13c2-43c1-9b48-45db9d15aefa","71ca4678-5c7e-41b2-a135-433fb643a198"
"Parole Requests","1810402","cc0e62ea-a21b-4ddb-8be2-aefe103a2b85","71ca4678-5c7e-41b2-a135-433fb643a198"
"Discrimination","1810600","22241c0b-b06e-4806-a733-bce516e631dc","d2860630-37b6-437a-b0f1-9a9c43712e27"
"Food Stamp Eligibility","1731200","58d35950-fe94-41ec-8f9f-00ec98fb0fcd","d2860630-37b6-437a-b0f1-9a9c43712e27"
"Legalization","1810700","03ce3af5-d2a6-4dfe-819d-4e460642dc57","d2860630-37b6-437a-b0f1-9a9c43712e27"
"Medicaid Eligibility","1511400","e9d25a19-70b2-4013-9d83-63aa9cbd9fa1","d2860630-37b6-437a-b0f1-9a9c43712e27"
"Naturalization","1810800","dadff193-0d24-4209-9c10-3ed370046d43","d2860630-37b6-437a-b0f1-9a9c43712e27"
"Non-Refoulment","1810850","9d46bb07-5279-4122-97a5-43ae5201868f","d2860630-37b6-437a-b0f1-9a9c43712e27"
"Other Immigration","1810099","236a2773-d432-443f-aa47-be54d5f964bb","d2860630-37b6-437a-b0f1-9a9c43712e27"
"Political asylum","1810900","8c78fd7a-17c8-4aa1-be99-aae1b98d8118","d2860630-37b6-437a-b0f1-9a9c43712e27"
"Asylum Procedure","1810910","2bf9575b-cc25-46db-84a6-6b3f57991e08","8c78fd7a-17c8-4aa1-be99-aae1b98d8118"
"Asylum Office Procedure","1810912","8638b6f0-b7bf-4c63-9ff8-89470cfafb7e","2bf9575b-cc25-46db-84a6-6b3f57991e08"
"Board of Immigration Appeals","1810914","6c10fc7d-796e-4b27-9330-feedacded45b","2bf9575b-cc25-46db-84a6-6b3f57991e08"
"Expedited Removal and Credible Fear","1810911","d19c3ed9-6ac6-403e-8435-fbb0f53a1060","2bf9575b-cc25-46db-84a6-6b3f57991e08"
"Immigration Court","1810913","d869859a-2c24-4dd3-867a-ea8787c01eea","2bf9575b-cc25-46db-84a6-6b3f57991e08"
"One Year Filing Deadline","1810915","596e91cb-cd83-44b6-8806-8709bb25e01d","2bf9575b-cc25-46db-84a6-6b3f57991e08"
"Other Asylum Procedure","1810919","94b5787e-1402-4c00-b154-7c61cd0cc8ad","2bf9575b-cc25-46db-84a6-6b3f57991e08"
"Children","1810934","f4ebb8dd-cb1b-4197-8fe3-6723a84dbf36","8c78fd7a-17c8-4aa1-be99-aae1b98d8118"
"Confidentiality","1810940","3de07c1c-72d4-474b-aa50-2903332b38e4","8c78fd7a-17c8-4aa1-be99-aae1b98d8118"
"Attorney Confidence","1810941","90e7d90c-e72a-4ccc-8832-0462ef179ff6","3de07c1c-72d4-474b-aa50-2903332b38e4"
"INS Obligation of Confidentiality","1810942","0f5b64bc-dfa9-46c7-bc8a-b2b0e100c30e","3de07c1c-72d4-474b-aa50-2903332b38e4"
"Other Confidentiality","1810949","813c1b04-edaa-411b-83e9-71eb987c9a95","3de07c1c-72d4-474b-aa50-2903332b38e4"
"Nationality","1810932","05557f72-417f-47ec-89c5-db9640de3544","8c78fd7a-17c8-4aa1-be99-aae1b98d8118"
"Political Opinion","1810933","01ede84b-c178-4ecd-8ba4-b879a65aaf6a","8c78fd7a-17c8-4aa1-be99-aae1b98d8118"
"Post-Asylum Issues","1810950","d8019d0a-6e88-4f6c-892f-fcb69d825a50","8c78fd7a-17c8-4aa1-be99-aae1b98d8118"
"Lawful Permanent Residence","1810951","afe011fa-2cfb-4b53-a197-912646e80886","d8019d0a-6e88-4f6c-892f-fcb69d825a50"
"Other","1810959","56a52613-3c4a-4138-8860-52092cb88a4d","d8019d0a-6e88-4f6c-892f-fcb69d825a50"
"Public Benefits/Welfare","1811400","53bac0b8-d2f2-4ada-b7bd-847b30037516","d8019d0a-6e88-4f6c-892f-fcb69d825a50"
"Travel","1810953","cf07ccfe-b5d1-43a6-adf4-e259e849e2d7","d8019d0a-6e88-4f6c-892f-fcb69d825a50"
"Psychological Issues","1810935","9916132e-dbbf-4b5c-b531-c70b2fea9eab","8c78fd7a-17c8-4aa1-be99-aae1b98d8118"
"Race","1810930","7db77c0a-9fec-47fa-bd92-e17dbbca4692","8c78fd7a-17c8-4aa1-be99-aae1b98d8118"
"Religion","1810931","2c2e6b25-5740-4753-8904-296cda0ecb3f","8c78fd7a-17c8-4aa1-be99-aae1b98d8118"
"Social Group","1810920","076c88d2-0e0a-49eb-b708-b64491bcb4f4","8c78fd7a-17c8-4aa1-be99-aae1b98d8118"
"Clan Membership","1810925","3e790d46-b121-44af-9d0b-20b99d6025a2","076c88d2-0e0a-49eb-b708-b64491bcb4f4"
"Coercive Family Planning","1810923","e0158d78-51c0-4654-96ff-96e6a2899364","076c88d2-0e0a-49eb-b708-b64491bcb4f4"
"Gender","1810921","86fa9ead-4b90-4e55-b586-ee90b2af1ae1","076c88d2-0e0a-49eb-b708-b64491bcb4f4"
"Mental Illness","1810924","d8027f51-14c3-4d8f-a203-9bff1a57dff2","076c88d2-0e0a-49eb-b708-b64491bcb4f4"
"Other Social Group","1810929","f7fdd461-fec6-4307-a789-fa6de0086369","076c88d2-0e0a-49eb-b708-b64491bcb4f4"
"Sexual Orientation","1810922","ff1dd046-859c-4592-9e93-d52f30354f8e","076c88d2-0e0a-49eb-b708-b64491bcb4f4"
"Post 9/11 Issues","1811700","65b59cc4-b513-472b-8eed-1059ae5b0f23","d2860630-37b6-437a-b0f1-9a9c43712e27"
"Public Housing","1640120","d8d1b32a-01f1-4eb6-8722-ba915eca6de2","d2860630-37b6-437a-b0f1-9a9c43712e27"
"Refugees","1811000","6cad0196-715c-46d8-987c-e3c87f91b019","d2860630-37b6-437a-b0f1-9a9c43712e27"
"Special Registration","1811900","2d307f7f-fe83-4dd5-a1d3-536b6913248d","d2860630-37b6-437a-b0f1-9a9c43712e27"
"SSI Eligibility","1780700","399ef416-5ade-43e1-8597-cae2bde4afea","d2860630-37b6-437a-b0f1-9a9c43712e27"
"Status/Classification","1810100","597c9b87-262c-49bf-9dc9-2f4db8e031aa","d2860630-37b6-437a-b0f1-9a9c43712e27"
"Temporary Foreign Worker Programs","1291100","2f7405eb-78ac-4bcd-889e-a6704d037b03","d2860630-37b6-437a-b0f1-9a9c43712e27"
"Temporary Protected Status","1811600","91a03a0f-0ad3-4803-abef-bb8cdaec40cb","d2860630-37b6-437a-b0f1-9a9c43712e27"
"Translation & Interpretation","1811500","b00e09b4-f1c0-4655-9c4d-c2c93e98fef1","d2860630-37b6-437a-b0f1-9a9c43712e27"
"Interpretation at the Asylum Interview","1811503","829de16b-6439-4cc9-b181-aba4295a2409","b00e09b4-f1c0-4655-9c4d-c2c93e98fef1"
"Interpretation in Immigrant Court","1811504","e86c6702-43b4-4613-a6f6-896aef4c3b91","b00e09b4-f1c0-4655-9c4d-c2c93e98fef1"
"Other Translation & Interpretation","1811599","384f0183-8d08-4a3b-9db5-b89f7c3d5cc6","b00e09b4-f1c0-4655-9c4d-c2c93e98fef1"
"Translation of Documents","1811502","4398aa79-91d1-4b61-bc05-d7071f515513","b00e09b4-f1c0-4655-9c4d-c2c93e98fef1"
"Working With Interpreters","1811501","c058d718-3e79-4d55-af3f-efce26a1d792","b00e09b4-f1c0-4655-9c4d-c2c93e98fef1"
"Undocumented Workers","1811100","b0279777-b7c9-41c2-82c0-62cf1811fb22","d2860630-37b6-437a-b0f1-9a9c43712e27"
"VAWA Issues","1370103","ad136cc3-ccb8-490d-af68-8b9f0fd9e73e","d2860630-37b6-437a-b0f1-9a9c43712e27"
"VISA processing","1811200","997069dd-2593-43ce-9c3f-57e0f6172962","d2860630-37b6-437a-b0f1-9a9c43712e27"
"Employment Petitions","1811201","c8a9ffaf-e579-4c41-b863-b840b20b538c","997069dd-2593-43ce-9c3f-57e0f6172962"
"Family Petitions","1811202","ce113a45-2195-4186-94da-01f6149e14ab","997069dd-2593-43ce-9c3f-57e0f6172962"
"Other VISA Processing","1811299","4779e43f-402d-4727-bb0d-aab486fdbce5","997069dd-2593-43ce-9c3f-57e0f6172962"
"Welfare/TANF Eligibility","1711201","6f52df4b-0531-463e-bfab-d4ab70da6165","d2860630-37b6-437a-b0f1-9a9c43712e27"
"Work Permits","1811300","b14bd792-5515-42af-b551-e6c18460bbbb","d2860630-37b6-437a-b0f1-9a9c43712e27"
"Institutions","2180000","28985205-f36d-425b-b628-6dc9a2d82fd6",""
"Juvenile Institutions","1490300","528e6870-b9c6-47cf-a24d-58d028a16d5d","28985205-f36d-425b-b628-6dc9a2d82fd6"
"Mental Institutions","1820400","8dd4ee01-3270-4466-a4c8-10aff1e85c66","28985205-f36d-425b-b628-6dc9a2d82fd6"
"Nursing Homes","1560110","29ea3fe1-4d28-4d30-bf3c-f0ec8849bb71","28985205-f36d-425b-b628-6dc9a2d82fd6"
"Other","2180099","a9db37ad-c8bf-4226-92ba-05c33b481fad","28985205-f36d-425b-b628-6dc9a2d82fd6"
"Prisons","1830000","5b2e5826-febb-49e1-bf7f-78d685473d89",""
"Adjudication/Delinquent","1410100","0fc4c24c-7365-4806-b533-bc12eb9c7b2f","19969f2e-325b-4c29-a3eb-aa8bd1511432"
"Adoption","1300100","bf7d7089-7d31-405f-b80a-814c5fb55596","19969f2e-325b-4c29-a3eb-aa8bd1511432"
"Child Abuse/Neglect","1420100","63637a05-d448-4e68-9126-fe741206856e","19969f2e-325b-4c29-a3eb-aa8bd1511432"
"Dependant","1420200","dae6b4d1-7f56-4e2d-a8cb-709198e13535","19969f2e-325b-4c29-a3eb-aa8bd1511432"
"Emancipation","1430000","d4291ef0-9693-430f-8b3b-59b1ea19851b","19969f2e-325b-4c29-a3eb-aa8bd1511432"
"Foster Care","1490200","ef86e743-ab4a-4062-9544-092a73bda5dc","19969f2e-325b-4c29-a3eb-aa8bd1511432"
"Guardianship","1440000","cffcd751-a8ed-4277-9603-0b48048fda21","19969f2e-325b-4c29-a3eb-aa8bd1511432"
"Juvenile Courts","1410300","6e627023-92f7-4fa9-860b-db66e5ab1818","19969f2e-325b-4c29-a3eb-aa8bd1511432"
"Juvenile Institutions","1490300","8deffffe-2253-4375-9ca8-a14a995e32a2","19969f2e-325b-4c29-a3eb-aa8bd1511432"
"Parental Rights & Obligations","1490400","9bc5743b-666c-4213-a639-32185151c6da","19969f2e-325b-4c29-a3eb-aa8bd1511432"
"Records","1490500","b1c4fd60-2660-4483-823f-c71c96db52c2","19969f2e-325b-4c29-a3eb-aa8bd1511432"
"Access","1490501","53926a47-1725-4bb4-8d66-0a3191343d6c","b1c4fd60-2660-4483-823f-c71c96db52c2"
"Confidentiality","1490502","33a641a3-0595-4df3-8f68-257803875091","b1c4fd60-2660-4483-823f-c71c96db52c2"
"Expungement","1490503","af8d9895-e4af-4ed7-a12a-a178fdbada73","b1c4fd60-2660-4483-823f-c71c96db52c2"
"Other Records","1490504","d4983aea-7fdf-4c63-8a44-f01acaa5a1d9","b1c4fd60-2660-4483-823f-c71c96db52c2"
"Reunification Services","1350200","014562dd-7b1a-4765-89f9-685922eba6e4","19969f2e-325b-4c29-a3eb-aa8bd1511432"
"Termination of Parental Rights","1350100","01202bb7-7358-4ebb-bc08-34bf2d4a0628","19969f2e-325b-4c29-a3eb-aa8bd1511432"
"Leadership","3230000","e6877008-ef7b-42f9-ae44-3fd7e32c5797",""
"Legal Research","2160000","1ecef337-0a00-4307-83e6-0d4681f966f7",""
"Courts & Case Law","2160200","784f229d-d69f-4078-8b88-db32376bef7a","1ecef337-0a00-4307-83e6-0d4681f966f7"
"Federal Appellate Courts","2160201","118bc858-a381-440e-b08a-73093cb16710","784f229d-d69f-4078-8b88-db32376bef7a"
"Federal District Courts","2160202","d498dab2-aa23-4a17-9ec2-3371d0673cfa","784f229d-d69f-4078-8b88-db32376bef7a"
"Other","2160299","129d5e66-13db-404d-9a55-4302f16ba8cc","784f229d-d69f-4078-8b88-db32376bef7a"
"State Appellate Courts","2160203","d4905f67-f119-4a96-8d8d-79f4c875e237","784f229d-d69f-4078-8b88-db32376bef7a"
"State Trial Courts","2160204","e381838b-02dd-4d2f-93f3-3391129b9def","784f229d-d69f-4078-8b88-db32376bef7a"
"Other","2160099","e6d19873-4682-432e-8dc9-0d0c626f9ed6","1ecef337-0a00-4307-83e6-0d4681f966f7"
"Statutes and Regulations","2160300","266de86e-b701-476a-a309-40754b0e212b","1ecef337-0a00-4307-83e6-0d4681f966f7"
"Federal","2160301","d3038c8e-9fc7-41d1-a5b1-a2e8a6f9c2ea","266de86e-b701-476a-a309-40754b0e212b"
"Local","2160303","1123ab4f-2eb7-45b0-a42f-f12941e51322","266de86e-b701-476a-a309-40754b0e212b"
"Other","2160399","c9d1f1c4-f6d7-4c49-8dff-6f3646423cf1","266de86e-b701-476a-a309-40754b0e212b"
"State","2160302","1ed3457f-b166-4538-9cf8-955df2d43d62","266de86e-b701-476a-a309-40754b0e212b"
"License (Auto & Others)","1930000","762083da-4a32-4a02-a92f-f32fce3e6df3",""
"Auto","1930100","e6fba8c8-5a57-41d2-a158-b5b4bb03274e","762083da-4a32-4a02-a92f-f32fce3e6df3"
"Drivers License","1930101","c2d0ff02-9623-4c02-95aa-b5f831b1ee79","e6fba8c8-5a57-41d2-a158-b5b4bb03274e"
"Other Auto","1930199","f25c7e74-c12f-4c7a-9830-642690877535","e6fba8c8-5a57-41d2-a158-b5b4bb03274e"
"Business","1930214","5573051c-7d1a-4e47-b802-233d1197ec2b","762083da-4a32-4a02-a92f-f32fce3e6df3"
"Firearms","1930213","fb28ee4b-d42c-4ac5-8b2a-09fb8447a5f7","762083da-4a32-4a02-a92f-f32fce3e6df3"
"Occupational","1930200","f3cd2003-ad15-4174-855c-4994772757b4","762083da-4a32-4a02-a92f-f32fce3e6df3"
"Child Care/Day Care","1930210","e989c0b7-9dd4-4a0e-a6b1-45319d6a86ea","f3cd2003-ad15-4174-855c-4994772757b4"
"License Exemption","1930212","74569416-73dc-4007-a819-1a2caa291567","e989c0b7-9dd4-4a0e-a6b1-45319d6a86ea"
"Licenses","1930211","0ec233ba-67f3-4497-982a-4d058c6e683a","e989c0b7-9dd4-4a0e-a6b1-45319d6a86ea"
"Other Child Care/Day Care","1930299","3a9d4e18-50b8-4cef-bc71-74d2de359d57","e989c0b7-9dd4-4a0e-a6b1-45319d6a86ea"
"Other License","1930099","b8881d98-d6bc-4c63-8d82-4508e891b412","762083da-4a32-4a02-a92f-f32fce3e6df3"
"LSC Programs","3190000","654cfaa4-e82b-498b-b2b3-35c00e2c588b",""
"Compliance and Monitoring","3190300","b59669ea-8911-41f4-b9d8-766155b973ad","654cfaa4-e82b-498b-b2b3-35c00e2c588b"
"Developments at LSC","3190100","f146616f-3d25-4d33-ae58-1dd3ebdc31b0","654cfaa4-e82b-498b-b2b3-35c00e2c588b"
"LSC Board","3190200","1836fe3e-28ea-4b60-b242-f583149a2ceb","654cfaa4-e82b-498b-b2b3-35c00e2c588b"
"LSC Policy and Requirements","3190400","f5ddc271-b246-4db5-a43d-7961bb298e64","654cfaa4-e82b-498b-b2b3-35c00e2c588b"
"Other LSC Programs","3190099","fc75612b-3f9d-4ec2-a777-064134320b75","654cfaa4-e82b-498b-b2b3-35c00e2c588b"
"Management & Operations","3170000","0cc296d2-66a6-479f-9075-edced579da7d",""
"Employment Related Documents","3170200","82fa0064-7a31-4947-9f47-cb52116f4050","0cc296d2-66a6-479f-9075-edced579da7d"
"Collective Bargaining Agreements","3170203","ac8cbcfc-8f6b-475c-8f44-929f726d489d","82fa0064-7a31-4947-9f47-cb52116f4050"
"Compensation","3170211","3174f864-375d-432b-bbe3-403a8618b805","82fa0064-7a31-4947-9f47-cb52116f4050"
"Diversity","3170210","63994aa4-3363-4b8f-a5c2-70686cdf66d0","82fa0064-7a31-4947-9f47-cb52116f4050"
"Employee Benefits","3170205","984ab06d-8eed-45bd-bc38-f1cbf408c4d4","82fa0064-7a31-4947-9f47-cb52116f4050"
"Employment Policies and Practice","3170209","f37cc5a9-7008-43aa-9eb9-19adc36822a0","82fa0064-7a31-4947-9f47-cb52116f4050"
"Hiring and Orientation","3170206","f623cec1-be11-45f9-b19e-3993c2f68d28","82fa0064-7a31-4947-9f47-cb52116f4050"
"Job Descriptions","3170202","18db3b53-42a1-4e59-af8a-504af694eab1","82fa0064-7a31-4947-9f47-cb52116f4050"
"Other Employment Related Documents","3170299","76f6f1d5-c2bc-4644-9a30-87f3be457870","82fa0064-7a31-4947-9f47-cb52116f4050"
"Other Supervision and Training","3170799","8845ce0e-f6f2-47b1-9a53-18e538cddf90","82fa0064-7a31-4947-9f47-cb52116f4050"
"Performance","3170720","79109784-663b-4e44-8b54-4f11cbb1b6fd","82fa0064-7a31-4947-9f47-cb52116f4050"
"Performance Appraisal","3170204","688e0e7a-853e-4af1-a32f-33fa21e9e416","82fa0064-7a31-4947-9f47-cb52116f4050"
"Personnel Policies","3170208","37442c8e-e3fb-431d-8ebb-a18405720ddb","82fa0064-7a31-4947-9f47-cb52116f4050"
"Salary Information","3170201","15a96d23-a186-477b-b78e-7bfb5f22bc8a","82fa0064-7a31-4947-9f47-cb52116f4050"
"Sample Job Descriptions","3170207","fc89207a-37a2-43f5-afe4-637708b25caf","82fa0064-7a31-4947-9f47-cb52116f4050"
"Standards","3170730","0b7eeb36-eafe-40df-93d2-10d718e4b540","82fa0064-7a31-4947-9f47-cb52116f4050"
"Other Management/Operations","3170099","c9f8e0a3-d424-4669-a0f0-f0a8ded82de7","0cc296d2-66a6-479f-9075-edced579da7d"
"Outcome Measurement and Evaluation","3170800","a57e675f-75b7-43f4-8e0f-f2ead0292c0c","0cc296d2-66a6-479f-9075-edced579da7d"
"Planning and Priority Setting","3170900","89fb4f89-e3c7-4ebd-b346-5a22aa5c0a7e","0cc296d2-66a6-479f-9075-edced579da7d"
"Policy and Program Development","3170400","16aa0a62-28d8-4086-a931-d9dbb87d22e3","0cc296d2-66a6-479f-9075-edced579da7d"
"Program By-Laws","3170100","b200e1ec-2b8f-42bd-8a88-b5a5363ff2db","0cc296d2-66a6-479f-9075-edced579da7d"
"Supervision and Training","3170700","241683c1-219f-4c6e-aeea-84f09532b0d7","0cc296d2-66a6-479f-9075-edced579da7d"
"Commitment Procedures","1820100","a128bfa6-de97-4e92-824c-473d2708dcc7","2c423911-119a-4fc0-bf1c-2f2afbbd54b8"
"Involuntary Commitment","1820102","9ac353ba-646e-42de-876b-b7210418bb91","a128bfa6-de97-4e92-824c-473d2708dcc7"
"Other Commitment","1820199","cdbbec35-383c-48e5-9843-8d7dc4c4363a","a128bfa6-de97-4e92-824c-473d2708dcc7"
"Voluntary Commitment","1820101","365375a5-5294-41fb-9477-a583cdb17ed3","a128bfa6-de97-4e92-824c-473d2708dcc7"
"Community Programs","1820200","d347ba6a-a2ef-44cd-80c9-365aa619a35b","2c423911-119a-4fc0-bf1c-2f2afbbd54b8"
"Guardianship","1330000","47805b7e-97e0-421e-84a9-c3a3a23c87e1","2c423911-119a-4fc0-bf1c-2f2afbbd54b8"
"Least Restrictive Alternative Standard","1820300","ebb54dd6-e321-4d5b-9c75-519a1b580215","2c423911-119a-4fc0-bf1c-2f2afbbd54b8"
"Mental Institutions","1820400","5d5fd1ed-b83f-44d4-ada7-bde16a528887","2c423911-119a-4fc0-bf1c-2f2afbbd54b8"
"Other Mental Health","1820099","81bed323-7ede-4fe5-a3be-f19dd2f9f191","2c423911-119a-4fc0-bf1c-2f2afbbd54b8"
"Right to Refuse Treatment","1820500","0fc4687f-bacf-4ebc-be9b-d1c7bd6578e5","2c423911-119a-4fc0-bf1c-2f2afbbd54b8"
"Right to Treatment","1820600","10f6adb8-e0b9-4dc0-bc8e-9b31f184aadf","2c423911-119a-4fc0-bf1c-2f2afbbd54b8"
"Migrants","2100000","2e2e6b70-c56c-4358-87f0-fb99cb35f176",""
"Agricultural Worker Protection Act (AWPA)","1290100","6d35ed64-6e99-47d3-83c2-b5b4defc5981","2e2e6b70-c56c-4358-87f0-fb99cb35f176"
"Education","1190000","5929f923-cf38-4854-b8e0-2d29f99f4952","2e2e6b70-c56c-4358-87f0-fb99cb35f176"
"Employment","1290000","913f98f4-ef74-4996-86b4-761b7270e45e","2e2e6b70-c56c-4358-87f0-fb99cb35f176"
"Fair Labor Standards","1290400","270d660a-5498-4509-a527-bbdbb03b1f04","2e2e6b70-c56c-4358-87f0-fb99cb35f176"
"Food Programs","1730000","13efeb11-04c6-4d9c-9e07-b9d69c0683db","2e2e6b70-c56c-4358-87f0-fb99cb35f176"
"Health Care","1592300","14ecb42c-917c-4641-a2bb-f2dfa8869ad9","2e2e6b70-c56c-4358-87f0-fb99cb35f176"
"Housing","1691300","482ba934-3c95-477a-b6d5-071a636408fe","2e2e6b70-c56c-4358-87f0-fb99cb35f176"
"Immigration","1810000","55b029b3-4a46-4ff8-b7ed-6a3d60f35c42","2e2e6b70-c56c-4358-87f0-fb99cb35f176"
"Medicaid","1510900","0656cda7-9dcf-49cc-80dc-9faae43d7264","2e2e6b70-c56c-4358-87f0-fb99cb35f176"
"Occupational Safety & Health","1290800","910b4180-8984-446e-9fbf-af05449284c9","2e2e6b70-c56c-4358-87f0-fb99cb35f176"
"Other Migrants","2100099","0433c9b8-4f05-4790-b023-b4be73f88129","2e2e6b70-c56c-4358-87f0-fb99cb35f176"
"State Law Contract Claims","2100100","cf594d0c-996b-4946-a8dd-17945aa2854b","2e2e6b70-c56c-4358-87f0-fb99cb35f176"
"Supplemental Security Income (SSI)","1750000","fbcb10d2-8fde-4619-96d5-622e5afd8eb6","2e2e6b70-c56c-4358-87f0-fb99cb35f176"
"Unemployment Compensation","1760000","5c26a32d-4180-4097-b35a-7f4c6dd87982","2e2e6b70-c56c-4358-87f0-fb99cb35f176"
"Wage Claims","1220100","d31a28c4-33f3-42cb-8bcd-2b59eb9ed70b","2e2e6b70-c56c-4358-87f0-fb99cb35f176"
"Welfare Eligibility","1711200","f1943dfb-67de-4ce4-afd5-367a818c5224","2e2e6b70-c56c-4358-87f0-fb99cb35f176"
"Native Americans","1920000","cbf27d32-9bcd-42d3-b570-04ef1b3c138a",""
"Discrimination","1921000","53194e33-6101-4a1b-9781-7a9442837593","cbf27d32-9bcd-42d3-b570-04ef1b3c138a"
"Divorce and Custody","1921200","93024452-1979-485b-9be1-d776e0c0176d","cbf27d32-9bcd-42d3-b570-04ef1b3c138a"
"Health Care","1920300","3d17e348-860c-4279-8277-f678780a21f9","cbf27d32-9bcd-42d3-b570-04ef1b3c138a"
"Hunting and Fishing Rights","1920400","5e5bdd35-be47-44a8-95c4-0602338d4e8a","cbf27d32-9bcd-42d3-b570-04ef1b3c138a"
"Indian Child Welfare Act","1920100","f52fbf06-8870-48c2-a29d-f6a77b92e622","cbf27d32-9bcd-42d3-b570-04ef1b3c138a"
"Indian Country","1920200","514a1f17-8e83-45c7-a1c8-fce11dfbeaad","cbf27d32-9bcd-42d3-b570-04ef1b3c138a"
"Indian Health Service","1921100","9c2a795f-5937-4de8-9f47-5ffab05c3c58","cbf27d32-9bcd-42d3-b570-04ef1b3c138a"
"Jurisdiction","1920500","4d14b6c7-d7d0-4107-b86c-86e142b0436a","cbf27d32-9bcd-42d3-b570-04ef1b3c138a"
"Other Native Americans","1920099","3ca7ba11-5724-4430-8e35-cdcd42da086a","cbf27d32-9bcd-42d3-b570-04ef1b3c138a"
"Reservations","1920900","9151e819-276c-4a5b-ae3f-c8848e4509cd","cbf27d32-9bcd-42d3-b570-04ef1b3c138a"
"Sovereignty","1920600","f1f0a3f3-2d14-4f36-8f96-98710fc6c110","cbf27d32-9bcd-42d3-b570-04ef1b3c138a"
"Treaties","1920700","ad3aff5b-19d5-4985-89ab-e09db1083c45","cbf27d32-9bcd-42d3-b570-04ef1b3c138a"
"Tribal Government","1920800","c846efc2-36d8-4f8c-ada8-3fa1c9003b14","cbf27d32-9bcd-42d3-b570-04ef1b3c138a"
"Tribal TANF","1921300","34bf895b-a4e6-4152-88a2-183fcea445a7","cbf27d32-9bcd-42d3-b570-04ef1b3c138a"
"Nonprofit Law","1910000","f3c94854-1405-4c51-92c9-9bdf207b935f",""
"Corporate Governance","1910200","95f606f3-e31f-4821-b28c-36b8758143a0","f3c94854-1405-4c51-92c9-9bdf207b935f"
"Incorporation/Dissolution","1910100","a6a45b67-dec9-4c19-9860-320bd4926ff6","f3c94854-1405-4c51-92c9-9bdf207b935f"
"Insurance and Liability","2200100","2f6b97b4-3ba4-421f-8b8f-38409c8289fc","f3c94854-1405-4c51-92c9-9bdf207b935f"
"Intellectual Property","2200200","6a466efa-b374-4d17-9347-7abe505db7e3","f3c94854-1405-4c51-92c9-9bdf207b935f"
"Labor and Employment","2200300","b044ae9a-3d94-4ba8-ab6a-577367fe1fc1","f3c94854-1405-4c51-92c9-9bdf207b935f"
"Leases","2200400","09d86f58-36ce-443e-a1cf-7b31d1d39930","f3c94854-1405-4c51-92c9-9bdf207b935f"
"Legal Audit","2200500","28cbcfb4-ffcd-4420-81fd-63d7be2a2eb7","f3c94854-1405-4c51-92c9-9bdf207b935f"
"Mergers, Strategic Alliances, and Reorganization","2200600","1d31d70b-e9a1-46d9-ad61-44375acea5b6","f3c94854-1405-4c51-92c9-9bdf207b935f"
"Nonlegal Resources","2200700","b1fecb78-f3c8-480b-9d47-72f016216e32","f3c94854-1405-4c51-92c9-9bdf207b935f"
"Other Nonprofit Law","2200099","08d1a6a5-59ce-40b6-add5-0a10f94c5a0b","f3c94854-1405-4c51-92c9-9bdf207b935f"
"Other Tax","1240499","83d83a9c-2c6f-433b-b5f9-80916730a9bf","f3c94854-1405-4c51-92c9-9bdf207b935f"
"Tax Exemption","1240400","6d0acdb3-9797-4383-834e-2f63eab8b204","f3c94854-1405-4c51-92c9-9bdf207b935f"
"Other Income Maintenance","1790000","aa31d392-5ee9-4519-9d51-b17b56c5695e",""
